0.003954274,0.169947336,0.175183949,0.0735688,0.044255312,0.000539,0.0295716,0.004060044,0.008528327,0.18683274,0.108319657,0.125298038,0.26508785,0.045425373,0.016757433,0.049896907,0.198990324,0.005111467,0.002681575,0.006277877,0.290351778,0.012615255,0.112194032,0.020587775,0.012923877,0.071689165,0.267639903,0.313856844,0.414686987,0.240843325,0.230954944,0.000234,0.461138811,0.034786015,0.284461032,0.000136,0.021130861,0.375299132,0.414379945,0.608109171,1
0.00086,0.044148862,0.0253949,0.129451161,0.16987918,0.000179,0,0.0000448,0.000345,0.106761566,0.064641288,0.008620163,0.123796698,0.494330742,0.00364574,0.035051546,0.002267767,0.032744254,0.00601312,0.004163164,0.175156383,0.026749987,0.069908553,0.011372088,0.085815745,0.127188982,0.099756691,0.164250252,0.14597505,0.117991442,0.186856005,0.01646248,0.15018645,0.030718374,0.167986416,0.000102,0.011107287,0.180791585,0.377820805,0.051265837,1
0.004741652,0.058331164,0.153281424,0.005704495,0.007907289,0.002298582,0.138400734,0.000419,0.000102,0.06227758,0.163267907,0.020740356,0.071397659,0.016401626,0.007018791,0.035876289,0.107289794,0.000909,0.044095031,0.001648984,0.127136334,0.027853256,0.033347085,0.009963496,0.005911774,0.016782196,0.02676399,0.066486275,0.141009632,0.272560955,0.052346605,0.000039,0.185653832,0.029579887,0.139848805,0.000152,0.032537105,0.072142749,0.195807493,0.247639762,1
0.000289,0.085025398,0.097859839,0.62041603,0.710406163,0.005847438,0.019690874,0.000653,0.009457826,0.247330961,0.09205881,0.096013939,0.125444709,0.041859802,0.009445638,0.020618557,0.066422094,0.04011211,0.004890766,0.005586857,0.231419157,0.029945859,0.059165292,0.096617562,0.01716515,0.11875228,0.090024331,0.226468583,0.32798586,0.121832653,0.235754845,0.000234,0.158859513,0.026933446,0.361031028,0.000136,0.032580678,0.321281863,0.395624142,0.101600006,1
0.000289,0.033633032,0.016526788,0.014524074,0.074251996,0.000179,0.000353,0.0000493,0.003607408,0.138790036,0.059197499,0.061365165,0.273936761,0.082863867,0.002843302,0.034639175,0.479152779,0.000539,0.002681575,0.00115675,0.283808406,0.002345771,0.108807756,0.015164578,0.00923277,0.031740241,0.072992701,0.067735679,0.126003827,0.10185313,0.160565152,0.000234,0.317656178,0.02898643,0.19861722,0.000136,0.000747,0.175945438,0.293459978,0.265642499,1
0.010846025,0.061582798,0.091594324,0.104163364,0.052936325,0.004652464,0.056955325,0.0000493,0.000478,0.085409253,0.064943171,0.079553097,0.100037573,0.075233545,0.000259,0.009484536,0.058492201,0.000539,0.002681575,0.000524,0.145496068,0.008064573,0.105937156,0.008800031,0.013624087,0.044098869,0.063260341,0.141341052,0.097066038,0.181809949,0.155129163,0.000234,0.060250555,0.022105685,0.135250226,0.000136,0.000747,0.128141282,0.363855444,0.109387987,1
0.000489,0.072282184,0.229397744,0.092701528,0.102956306,0.000931,0.237278566,0.001708039,0.002900744,0.174377224,0.04734241,0.123494528,0.613631488,0.037081937,0.007018791,0.020618557,0.024146087,0.000909,0.044095031,0.001698208,0.220892153,0.002695347,0.310901403,0.012217502,0.01123337,0.025173294,0.087591241,0.05588539,0.210136463,0.367362166,0.284580886,0.000039,0.133531655,0.038066167,0.29154128,0.000152,0.052003667,0.113853255,0.306173277,0.124283684,1
0.002025462,0.052855484,0.079340115,0.009167244,0.023364764,0.000179,0.049544781,0.0000448,0.000103,0.083629893,0.065022354,0.008620163,0.070647436,0.124723668,0.000353,0.034639175,0.002267767,0.016032427,0.00032,0.000117,0.042271488,0.049425832,0.035358223,0.005607459,0.025797739,0.078894564,0.102189781,0.059975872,0.116529185,0.005976043,0.13811947,1,0.104474798,0.030540749,0.168993513,0.000102,0.060936777,0.175191273,0.252483402,0.004594599,1
0.061720323,0.021399107,0.197414373,0.003229117,0.007108058,0.000231,0.023784318,0.002395055,0.000105,0.131672598,0.081170613,0.01649141,0.279989385,0.058190116,0.000259,0.026804124,0.002378031,0.001148594,0.002681575,0.000134,0.087642547,0.013788675,0.027416804,0.006247458,0.013804141,0.017739876,0.077858881,0.058524328,0.220913747,0.132983178,0.125748567,0.000234,0.174634432,0.015807435,0.218383393,0.000136,0.000747,0.129961184,0.308679055,0.021868294,1
0.000289,0.174531595,0.110089332,0.40741946,0.019062519,0.003851006,0.069023925,0.0000493,0.033138385,0.158362989,0.132417086,0.096013939,0.120416355,0.04628111,0.005822557,0.026804124,0.066422094,0.088283894,0.006172949,0.002457384,0.114169094,0.012786536,0.011637101,0.015817751,0.063549065,0.084002189,0.104622871,0.329428415,0.171380286,0.2293177,0.168220886,0.000234,0.150940629,0.018423651,0.25518505,0.000136,0.040656348,0.192780515,0.30747461,0.00242377,1
0.002752613,0.079014731,0.063559751,0.01527225,0.012430599,0.000179,0.023290282,0.0000493,0.002023188,0.090747331,0.065884699,0.01649141,0.230647039,0.047422092,0.002449506,0.055670103,0.011802495,0.007419299,0.002681575,0.000134,0.067172714,0.263778937,0.013785754,0.002889551,0.042402721,0.060835462,0.107055961,0.145011236,0.081953367,0.157760537,0.127494528,0.000234,0.151066326,0.022713223,0.185604614,0.000136,0.018744681,0.213869095,0.471539529,0.556720842,1
0.002374152,0.035785992,0.054772378,0.072447927,0.011597357,0.001681459,0.05476745,0.00379937,0.000105,0.104982206,0.040053918,0.270388824,0.043700174,0.101404835,0.000259,0.009072165,0.053101566,0.013383121,0.002681575,0.001720926,0.063533687,0.046647082,0.100608498,0.004468673,0.019185756,0.028456768,0.119221411,0.08519084,0.093415871,0.03618444,0.142378755,0.000234,0.264654125,0.0227566,0.146141413,0.000136,0.000747,0.204542441,0.263654633,0.00309242,1
0.00115342,0.031975677,0.134147095,0.048139155,0.005841191,0.002353882,0.063801256,0.0000751,0.000105,0.120996441,0.065884699,0.096013939,0.139071484,0.13035727,0.000259,0.026391753,0.002378031,0.00588577,0.002681575,0.000134,0.262807009,0.036593063,0.126134488,0.005281058,0.019715915,0.05974097,0.087591241,0.188778636,0.121959891,0.048597978,0.213158793,0.000234,0.570871915,0.022626404,0.273380953,0.000136,0.000747,0.223986007,0.442576535,0.028305648,1
0.000289,0.058133256,0.089871617,0.144311775,0.267963575,0.00792642,0.056602442,0.000138,0.004544187,0.058718861,0.056811511,0.125298038,0.042658542,0.023176211,0.000259,0.030103093,0.24133193,0.021592688,0.002681575,0.00135743,0.160545221,0.05963483,0.09770352,0.010550425,0.250375113,0.04291317,0.165450122,0.107518832,0.145673057,0.063333636,0.225412741,0.000234,0.096178824,0.030497173,0.12353833,0.000136,0.072383982,0.219641218,0.323174275,0.002761825,1
0.000289,0.04467784,0.096919806,0.00027,0.002448709,0.000179,0.046933446,0.000988,0.000105,0.069395018,0.049982648,0.151158525,0.13532781,0.099622049,0.000259,0.043298969,0.002378031,0.002753079,0.002681575,0.000445,0.080985309,0.124838761,0.020266089,0.003973411,0.01243373,0.027772711,0.077858881,0.152236686,0.287168647,0.091672329,0.19069521,0.000234,0.204571165,0.026061595,0.205275589,0.000136,0.000747,0.186096226,0.484431946,0.003615576,1
