2.94E-04,0.119554523,0.159013896,3.89E-05,0.020167839,1.82E-04,0.174253652,2.76E-05,2.69E-04,0.103202847,6.43E-05,0.196551935,0.041801676,0.123939243,0.015562761,0.002474227,0.002875917,0.031160169,0.012033344,8.80E-04,0.109760059,0.030642561,0.032023515,0.004699882,0.058697609,0.319545786,0.0486618,0.044914956,0.081069299,0.027948865,0.099048374,0.035675597,0.130808229,0.037254897,0.25709052,6.08E-05,0.001985999,0.034564768,0.135120883,0
2.16E-04,0.016862906,0.193435092,1.03E-04,0.015610519,1.69E-04,0.030136213,0.002669683,1.30E-04,0.060498221,0.072718511,0.007794828,0.020921919,0.0181131,0.005081846,8.25E-04,0.002725507,6.32E-04,2.52E-04,1.12E-04,0.048969876,2.68E-04,0.026522965,0.001621615,0.005581675,0.014456403,0.01216545,0.037141776,0.086943176,0.006079002,0.263976638,0.007895736,0.167783969,0.02428395,0.150346672,9.75E-05,0.008993946,0.023593153,0.055206481,0
0.001686157,0.019481768,0.154323617,0.001376755,0.010024402,1.69E-04,0.073470252,0.002601991,1.30E-04,0.085409253,0.093318924,0.007794828,0.117333621,0.054196677,6.27E-04,0.004948454,0.002725507,6.32E-04,2.52E-04,1.12E-04,0.083440388,0.023481404,0.018289329,0.002409691,0.007552266,0.027499088,0.055961071,0.032713249,0.048691767,0.004936111,0.192337344,0.016116476,0.048895965,0.037755223,0.333657509,9.75E-05,0.008993946,0.051105863,0.197340191,0
0.003798899,0.051360326,0.370354107,0.000108472,0.01271118,0.000903243,0.278495307,0.007099362,0.000121446,0.122775801,0.059083056,0.004676897,0.100645192,0.125151537,0.040263312,0.021443299,0.002009891,0.00059514,0.000237968,0,0.092062855,0.082216137,0.039569582,0.007032008,0.010463139,0.09398942,0.177615572,0.51701218,0.169427563,0.010593801,0.26645416,0.064808135,0.316629656,0.037096137,0.449951749,1.00E-04,0.039621623,0.166159516,0.417402465,0
5.64E-05,0.004243177,0.152933752,0,0.009820343,1.36E-04,0.064012986,6.30E-04,3.12E-07,0.117437722,0.116352339,0.004982576,0.026500849,0.020038508,0.00564363,0.004123711,5.61E-04,1.57E-04,5.33E-05,0.019376983,0.07986318,0.013823172,0.020317657,0.008531339,0.004291287,0.283883619,0.02919708,0.05504593,0.128989651,0.016039025,0.403299067,0.49482496,0.115305652,0.034045091,0.345508194,0,0.047670474,0.105071861,0.190457982,0
1.03E-04,0.035519334,0.247348999,6.12E-05,0.006181289,0,0.073258522,7.77E-05,7.93E-05,0.15658363,0.049340528,0,0.089665897,0.034514726,5.14E-04,0.007835052,0.001987828,3.48E-04,0.002937301,1.23E-04,0.050560059,0.136682975,0.010536991,0.004721778,0.010983295,0.116289675,0.072992701,0.053043522,0.119868264,0.013313401,0.430465884,0.007518397,0.125528973,0.034396422,0.259658869,9.00E-05,0.05020024,0.107890626,0.272441335,0
1.38E-04,0.06887169,0.301236543,1.08E-04,0.002848325,1.76E-04,0.07184699,1.23E-04,1.21E-04,0.204626335,0.161391655,0.079751788,0.112522274,0.034443414,9.45E-05,0.005360825,0.002009891,0.001981436,2.38E-04,0,0.077254024,0.185797513,0.027399615,0.009739154,0.006852056,0.185197008,0.058394161,0.037970905,0.178545436,0.009397556,0.279520821,0.015713052,0.068525579,0.036368831,0.417182992,1.00E-04,0.010668884,0.14452207,0.291112705,0
3.01E-04,0.090365579,0.082567205,0.0051677,0.007235595,0.002379529,0.023502011,0.002991221,0.001006566,0.085409253,0.051234101,0.182322553,0.008763347,0.031377023,0.0049037,0.001649485,0.003232379,0.005732329,0.002067121,6.99E-04,0.217132871,0.018734231,0.010605748,0.00154535,0.036540962,0.021981029,0.03406326,0.074643699,0.064700081,0.034370808,0.088759974,0.022142252,0.067478108,0.023990942,0.253473986,1.09E-04,0.011329928,0.024041163,0.07861373,1
0.001623263,0.079618468,0.178076549,9.01E-04,0.02818566,1.36E-04,0.091184981,7.32E-04,3.12E-07,0.06227758,0.154450824,0.004982576,0.028620073,0.027383584,0.001010275,0.021443299,5.61E-04,1.57E-04,2.52E-04,7.76E-05,0.071651835,0.085332458,0.01517808,0.006894694,0.013604081,0.095129515,0.172749392,0,0.132532125,0.009922434,0.130624846,0.016394395,0.105208028,0.031187879,0.252984467,0,0.002247818,0.083977423,0.150613432,0
0.000315001,0.032608449,0.328575772,0.00010569,0.004480797,0.000182732,0.200225845,0.000422452,8.83E-05,0.233096085,0.049036171,0.007061197,0.028380746,0.032446695,0.00089698,0.020618557,0.001345452,0.001216002,0.000234416,0.000117379,0.046153655,0.00161515,0.034756601,0.006520974,0.011383415,0.207588471,0.158150852,0.04263303,0.519918204,0.013625517,0.424700513,0.000219513,0.231595927,0.034529209,0.447802773,8.33E-05,0.083249516,0.130891363,0.630508677,0
